sku_id,sku_name,before_discount,after_discount,category
P206599,"Ricoh_Photo Copier MP2014AD",5442140.00,4516924.00,Entertainment
P206839,rute2_6060,87000.00,54810.00,"Health & Sports"
P206865,"Edifier_Head phone K680",146160.00,125686.00,Computing
P207426,"shahi_Pack of 3 Shahi Chewra ",14790.00,9454.00,Soghaat
P207479,redspot_9789810517359,63800.00,40194.00,"School & Education"
P207734,BO_Piano-1,57420.00,50518.00,"Kids & Baby"
P208095,Haier_HSU-24LKE,3741000.00,2656110.00,Appliances
P208207,LS_815096000274,44950.00,30566.00,Superstore
P208294,Transcend_TS16GJF820G,81142.00,54346.00,Computing
P208328,GA_PM-171-136206,464000.00,399040.00,"Women Fashion"
P208527,dawlance_DWT-150C,1614140.00,1371990.00,Appliances
P208528,"aw_ENGINE DEGREASER-15 oz.",20590.00,12354.00,Others
P209077,"PucaM_Avis -Navy Blue -41",185600.00,142912.00,"Men Fashion"
P209243,GA_FE-42-141217,492420.00,364356.00,"Women Fashion"
P209422,"Infinix Hot 4-Black-1",730742.00,643046.00,"Mobiles & Tablets"
P210130,RAJESH_RAJ184,111940.00,98484.00,"Health & Sports"
P210137,HOS_ELWMW100,579420.00,440336.00,"Beauty & Grooming"
P210375,RM_Panasonic-TH-40D310M,2051344.00,1764128.00,Entertainment
P210596,seagate_STDR4000300-4TB,1044000.00,699480.00,Computing
P211418,"Susu Unta Camel Milk Powder 20 sachet",116000.00,71920.00,"Health & Sports"
P212275,"Aladdin_Vision 10000 - Tape Bat - Beige",166750.00,125048.00,"Health & Sports"
P212781,"GS_R041-12-18 M",86710.00,60668.00,"Kids & Baby"
P213060,"phub_Allure Homme Sport  by Chanel 100ml  EDT ",728248.00,502454.00,"Beauty & Grooming"
P213100,nutrifactor_NF003,40020.00,24766.00,"Health & Sports"
P213157,Xpert_XGEO.70.1B,2494000.00,2045080.00,Appliances
P213255,"greenroot_Organic Honey (500 ml)",87000.00,59160.00,Soghaat
P213473,sehgalmotors_69835,193140.00,117798.00,Superstore
P213930,stinnos_957,98600.00,70992.00,"Kids & Baby"
P213998,asimjofaeid_AJL-1A,353568.00,212106.00,"Women Fashion"
P214036,"vitamin_Melatonin Sleep Formula",29580.00,24824.00,"Health & Sports"
P214180,emart_0-32,34742.00,25694.00,"Home & Living"
P214490,MoosaE_SR004,162400.00,128296.00,"Home & Living"
P214880,emart_0-76,81142.00,68962.00,"Home & Living"
P215115,ME_3-in-1-Special-Multani-Sohan-Halwa-1kg,54404.00,36424.00,Soghaat
P215223,Fantastic_FT-1117,86710.00,53708.00,Superstore
P215611,sanasafinaz_SS-2B,403100.00,342606.00,"Women Fashion"
P215868,Samsung_40J5200,3564680.00,3029978.00,Entertainment
P216296,BHA_K.E-14000,1059776.00,678252.00,Appliances
P216427,ALK_FC-14-17-A131140055,493000.00,389470.00,"Women Fashion"
P216553,"HP_ 15-AB204TU ",4196880.00,2643988.00,Computing
P216993,Topline_Economics,9860.00,8236.00,"School & Education"
P217083,Haier_HRF-382,2945704.00,2503802.00,Appliances
P217372,Aladdin_water_hose_pipe,133400.00,109388.00,"Home & Living"
P218218,redspot_9789696230113,24940.00,16414.00,"School & Education"
P218603,Geepas_GK6862,362500.00,315346.00,Appliances
P218664,"itter_AB 1281",150800.00,111592.00,"Beauty & Grooming"
P219650,Timex_TW2P80800,549840.00,494856.00,"Women Fashion"
P221133,"Baklawa_Cake Rusk Per Pack 330g",11600.00,6960.00,Soghaat
P221302,Zia_ST8,304500.00,216166.00,Books
P221815,Bparcel_85W-SAFE1,205900.00,150278.00,Computing
P221875,"dawlance_Microwave Oven MD-7 - 20 litres",351190.00,263378.00,Appliances
P221984,"R&I_eInverter Series 18000BTU",3763910.00,3048712.00,Appliances
P222416,HOS-m_VEREFM100,246500.00,182410.00,"Beauty & Grooming"
P222724,MEGUIAR_G6107EU,103298.00,88798.00,Others
P222813,"Laitalio_Black Bruno Footmark-42",333500.00,253460.00,"Men Fashion"
P222999,"aw_Auto Airco Cleaner Fresh Scent-150ml ",42688.00,30682.00,Others
P223863,clickbuscollection_nwc-30,53360.00,37874.00,Others
P223966,PBG_D-1041,86942.00,56492.00,"Home & Living"
P224384,"ISn 100% Whey Protein Vanilla",130500.00,84796.00,"Health & Sports"
P224439,AKL_A133119105-HCFT028-Double,130210.00,100224.00,"Home & Living"
P224644,"Baklawa_Bird s Nest Pistachio-1Kg",116000.00,102080.00,Soghaat
P225262,"un_Green Tea Bundle_GT",14790.00,12992.00,Superstore
P225319,liberty_9780446540759,80910.00,62292.00,Books
P225569,"kkc_Areej King Air Freshener",8352.00,5974.00,"School & Education"
P225723,BO_rack-e-5x3,185600.00,159616.00,"Home & Living"
P225759,Samsung_60KS8000,19168942.00,12459792.00,Entertainment
P226235,palwasha_SKU011,406000.00,251720.00,"Women Fashion"
P226594,UnzeLondon_CS11302-7,46110.00,34568.00,"Kids & Baby"
P226599,GSW_PG-9025-Bluetooth,124700.00,107242.00,Entertainment
P227752,Sapphire_US0413,342200.00,253228.00,"Women Fashion"
P227866,fitn_631656708554,247950.00,220632.00,"Health & Sports"
P228611,GMZV_Black-4-1TB-Horizon-Zero-Dawn-Bundle,2441800.00,1684842.00,Entertainment
P228863,"hijabh_JILBAB-C (1)-56",287100.00,203812.00,"Women Fashion"
P229136,samsung_G935F-Gold,3770000.00,2676700.00,"Mobiles & Tablets"
P229579,GA_PM-168-136203,464000.00,361920.00,"Women Fashion"
P229955,HP_15AY-15-Ay072NIA-ci3,2265625.00,1631250.00,Computing
P230156,Bparcel_BPS35,194648.00,161530.00,Computing
P230159,"Julbo_ J4002014",376420.00,225852.00,"Men Fashion"
P230358,cc_samsung_a320-Gold,1861800.00,1414968.00,"Mobiles & Tablets"
P230438,Bata_Power-8386002-44-10,115942.00,88102.00,"Men Fashion"
P231100,"tr_Pure Natural Longan Honey 350 gm",33350.00,25636.00,Soghaat
P231554,AKL_A131128762_SS-22_Ferozi,186122.00,122786.00,"Women Fashion"
P232333,"MDF 003_Pistachios Plain 250 gm",40310.00,35032.00,Soghaat
P233456,"aw_Complete Fuel System Cleaner-12oz./354ml ",68440.00,60204.00,Others
P233771,Paramount_9781444112696,40310.00,27376.00,"School & Education"
P234062,AKL_A01136167-AW-05-Maroon,282750.00,206364.00,"Women Fashion"
P234177,ISN_Bundle,261000.00,190530.00,"Health & Sports"
P235070,Charizma_CWB1,432100.00,263552.00,"Women Fashion"
P235292,"RS_Nan Khatai",12760.00,9918.00,Soghaat
P235446,liberty_9781423601883,89900.00,57536.00,Books
P235473,mdeal_DMC-265-11,58000.00,34800.00,"Men Fashion"
P235780,"Apple iPad Mini 3 Wifi 128GB-Space Grey",4349942.00,3914942.00,Computing
P236487,"Samsung_Samsung NX300 Mirrorless - Brown",2401200.00,2041020.00,Entertainment
P236490,"QMobile Noir Z10",957000.00,612480.00,"Mobiles & Tablets"
P236525,"SMART_Light Green Kameez 3/4-16 yrs - above - Size 44",40020.00,35206.00,"School & Education"
P236558,Yiboo-UJ801,263320.00,229042.00,"Kids & Baby"
P236646,"Nvite for Fair Skin No Makeup Face Perfecting Palette",400200.00,256128.00,"Beauty & Grooming"
P237215,ALK_FC-16-17-A131140057,551000.00,352640.00,"Women Fashion"
P238203,"SCIFI_SC4520TNE-Ben 10 ",150510.00,124874.00,"School & Education"
P238247,Geepas_GRF-6012,1624000.00,1234240.00,Appliances
P238790,"Braun_Citrus Juicer MPZ9 ",252300.00,196794.00,Appliances
P239399,Honda_BikeCD70-Black,3683000.00,3130550.00,Superstore
P239597,AKL_A131133495_MS-04_Purple,311750.00,243136.00,"Women Fashion"
P239830,"Nurai-MD-1818-3-4 yrs",147900.00,119770.00,"Kids & Baby"
P240010,Timex_T49925,376304.00,233276.00,"Men Fashion"
P240431,PNG_Pampers_10003447-Hazir,66120.00,44254.00,Superstore
P240605,lenovo_80J2021CUE,2479790.00,2083012.00,Computing
P241288,Genius_DX-7010-Red,39730.00,24592.00,Computing
P241542,Samsung_40K5000,2809520.00,1854260.00,Entertainment
P242143,emart_00-7,40542.00,24708.00,"Home & Living"
P242563,Tmall_MM-H-20122,173942.00,104342.00,"Beauty & Grooming"
P242798,"smo_30 Pieces Oranges - 5kg",26970.00,17748.00,Superstore
P243089,Sapphire_US0432,98600.00,60146.00,"Women Fashion"
P243136,stinnos_1825,80330.00,57014.00,"Kids & Baby"
P243305,"vitamin_Ultra Force",72500.00,50750.00,"Health & Sports"
P243932,Paramount_9789696370758,14500.00,12586.00,"School & Education"
P244416,"samsungGALAXY J3 LTE DS QC",1101942.00,958682.00,"Mobiles & Tablets"
P244817,B_power_8082293-41,173942.00,140882.00,"Men Fashion"
P245015,"Eco Star_40U557",1764186.00,1464268.00,Entertainment
P245258,emart_0-42,62002.00,54520.00,"Beauty & Grooming"
P245350,"Dawlance 9144 WB GD HZONE PLUS ",2157600.00,1553472.00,Appliances
P245738,"Rajesh_Beard & Moustache Hair Trimmer",42340.00,31320.00,"Beauty & Grooming"
P245834,"dawlance_Health Zone Plus 30 - 1.5 Ton Air Conditioner",2032900.00,1423030.00,Appliances
P245851,"CITY_Pajama-15 yrs - above - Size 44 ",31320.00,24708.00,"School & Education"
P246022,Progressive_9788131909027,5800.00,4350.00,Books
P246213,PlanetX_AG-9050,43500.00,31726.00,"Kids & Baby"
P246268,"iPhone 5s 16gb+Getiit Joy Band_bundle",2261942.00,1877402.00,Computing
P246442,"StPat_Belt Pant_13 - 14 yrs-Size 40/36",38280.00,33640.00,"School & Education"
P246984,"zubairco_Schneider Xpress Pointersschneider xpress Pink",12470.00,10846.00,"School & Education"
P247190,Ahan_wod0524,208800.00,150336.00,"Home & Living"
P247862,PlanetX_PX-9162,107300.00,70818.00,"Kids & Baby"
P247963,"Victorinox_  HUNSTMAN RED",176900.00,114956.00,"Men Fashion"
P248304,HOS_CNN5W100,1061400.00,636840.00,"Beauty & Grooming"
P249284,"Baklawa_Ashe Bul Bul Chocolate -1Kg",81200.00,60088.00,Soghaat
P249932,Relaxsit_RS-47,139200.00,98832.00,"Home & Living"
P250019,gracill_GRC-7-43,500250.00,360180.00,"Men Fashion"
P250166,"Edenrobe_BTKS-17-3432-4-5 Years",113332.00,77024.00,"Kids & Baby"
P251175,Saylani_School-Fee-Per-Month-One-Child,58000.00,38280.00,Others
P251714,hijabh_Jilbab-BC-872-56x,521710.00,365168.00,"Women Fashion"
P252396,LS_8411356775894,98310.00,66816.00,Superstore
P252423,Z&A_ZEES-0097,473280.00,317086.00,"Beauty & Grooming"
P252431,"SCIFI_SC39815-SCI-Fi ",22910.00,17400.00,"School & Education"
P253053,Sigma_4544,113100.00,68962.00,"Health & Sports"
P253081,JBS_CRY-019,377000.00,327990.00,"Home & Living"
P253170,MoosaE_CT002,213440.00,174986.00,"Home & Living"
P253188,"GMZV_SONY-MICHAEL JACKSON-THE EXPERIENCE PS3",57942.00,44602.00,Entertainment
P253358,Jaza_2Elite5kg+FOC,116116.00,90538.00,Superstore
P253776,PNG_Pampers_10003446-Hazir,52142.00,40658.00,Superstore
P253922,GC_GCS046,2871000.00,2124540.00,Superstore
P254865,Q&Q_Q602J402Y,174000.00,104400.00,"Men Fashion"
P255190,LC_7640111505631,284200.00,181888.00,"Beauty & Grooming"
P255546,sehgalmotors_295121,64380.00,55332.00,Superstore
P255913,AYS_32B8500-32-Inches,1130130.00,949286.00,Entertainment
P256163,"MOA_Dark Grey Uniform Belt Pants-Size L 42 - W 32",40600.00,28014.00,"School & Education"
P256641,GA_SS-135-136179,322016.00,244702.00,"Women Fashion"
P257000,"TMS_Pink Kameez Half Sleeves-13 - 15 yrs - Size 40",33640.00,27550.00,"School & Education"
P258090,interwood_HA-A023-38566,154860.00,92916.00,"Home & Living"
P258155,Campingaz_2000024956,754000.00,535340.00,"Home & Living"
P258191,MEGUIAR_G1001EU,88508.00,64554.00,Others
P258482,UC_orange-L,37700.00,26390.00,Others
P258737,"Rajesh_Doremon Bubble Toy",29580.00,17748.00,"Kids & Baby"
P259018,Rajesh_RAJ036,17110.00,11774.00,Others
P259500,Relaxsit_RS-56,145000.00,102950.00,"Home & Living"
P259514,Motifz_1668-CHOCLATE,185020.00,160950.00,"Women Fashion"
P259978,Gshop_D35,261000.00,221850.00,"Home & Living"
P260048,"samsungGALAXY S-7 EDGE 32GB Black",4336080.00,3035256.00,"Mobiles & Tablets"
P260175,PNG_Pampers_10004046-Hazir,96280.00,61596.00,Superstore
P261079,"Apple iPhone 6S 128GB-Gold",6321942.00,4109242.00,Computing
P261308,Paramount_9789814147934,37410.00,26912.00,Books
P261639,rhythm_G1107S-01,463942.00,315462.00,"Men Fashion"
P262095,itter_AB1241,45240.00,39324.00,"Beauty & Grooming"
P262133,"SUPER ASIA_GH 106-SUPER SAVER SERIES 6 LITERS",342490.00,232870.00,Appliances
P262191,ajmery_TH281FA1JKAGONAFAMZ-36,110780.00,83056.00,"Men Fashion"
P262382,samsung_galaxy-s7-edge-pearl-black,5510000.00,3801900.00,"Mobiles & Tablets"
P263108,"dawlance_LVS 30 18000BTU",2118160.00,1630960.00,Appliances
P263754,"ISNs 100% Whey Protein Chocolate",145000.00,121800.00,"Health & Sports"
P263965,stinnos_568,30218.00,19894.00,"Kids & Baby"
P264156,PNG_Pampers_10003596-Karachi,58.00,0.00,Superstore
P264265,Assetboys_MD-1332-6-7Y,97440.00,72094.00,"Kids & Baby"
P264277,SNU_Su16c-3B-Green,101500.00,66990.00,"Women Fashion"
P264591,HOS-m_CKOM100,146160.00,106662.00,"Beauty & Grooming"
P264635,"Aladdin_Kids Scooty - Multicolor",110142.00,99122.00,"Kids & Baby"
P264924,Dell_Inspiron-15-5567-ci5,3806250.00,3006894.00,Computing
P265329,Trendz_TR-0050,98600.00,75922.00,"Health & Sports"
P265639,AKL_A131131293_FC-12,550420.00,401766.00,"Women Fashion"
P266281,"greenroot_Organic Honey (250 ml)",43500.00,27840.00,Soghaat
P266291,"Fidato Ankle High Boot 309-872-45",435000.00,291450.00,"Men Fashion"
P266974,GA_FE-25-141203,463420.00,356816.00,"Women Fashion"
P267000,smsm_220124,9860.00,7250.00,Superstore
P267185,PlanetX_PX-9347,28942.00,17342.00,"Kids & Baby"
P267363,"GFC_Bracket Myga Metal (Special Guard) 24"",290000.00,220400.00,Appliances
P267479,"tr_Pure Natural Raw Wild Honey 440 g.",95700.00,62176.00,Soghaat
P267733,CUR_CUD-69,86942.00,66932.00,"Men Fashion"
P268690,BHA_K.E-8000,800110.00,672046.00,Appliances
P269194,J&J_JJCC-017C,109910.00,71398.00,"Kids & Baby"
P270477,MEGUIAR_X2020EU,73776.00,57536.00,Others
P270878,Paramount_9781910561324,119828.00,77836.00,Books
P270938,"Tmall_DiaCure Plus",162342.00,120118.00,"Health & Sports"
P271202,"RB_Mortein Killer Sale-bf",40600.00,36134.00,Superstore
P272076,Rajesh_RAJ008,40020.00,24360.00,Others
P272094,s_tv_KLV-40R352C,3107060.00,2112766.00,Entertainment
P272318,"PGC_White and Blue Pin Striped Girls-13 - 14 yrs - Size 38",42050.00,34858.00,"School & Education"
P272463,"WD_2 BAY NAS WD-16TB",1653000.00,1272810.00,Computing
P272466,Aladdin_068-BO_MOTOR-2019,75980.00,50112.00,"Kids & Baby"
P272485,"phub_One Million  by Paco Rabanne 100ml  EDT ",452400.00,339300.00,"Beauty & Grooming"
P272667,Gloria_1602,229680.00,156136.00,"Women Fashion"
P272965,3m_DC272923871,29000.00,22620.00,Superstore
P273006,AKL_A131135334-FW-29-Brown,290000.00,188500.00,"Women Fashion"
P273480,liberty_9780008100995,49300.00,37468.00,Books
P273714,"Huawei G8 Gold LW",1783442.00,1159188.00,"Mobiles & Tablets"
P273865,"Jaza_Basmati 1kg",8120.00,4930.00,Superstore
P274235,"Kansai_Auto Acrylic Clear Gloss",41470.00,33582.00,Others
P274768,"RS_Plain Rusk Pack of 3",9570.00,6090.00,Soghaat
P274860,FISH_CA025,37700.00,30914.00,"Kids & Baby"
P274909,Trendz_TR-0035,55100.00,48488.00,"Kids & Baby"
P275061,liberty_9780545549042,28710.00,24360.00,Books
P275179,tmx_wtch_T28201,437900.00,385352.00,"Men Fashion"
P275609,Paramount_9789694949277,22910.00,17864.00,Books
P275902,"MDF 001_Almonds (American) 250 gm",20880.00,18328.00,Soghaat
P276191,"Life source_BE-660",202942.00,148132.00,"Health & Sports"
P276689,sigma_11932,104110.00,68672.00,"Health & Sports"
P277058,"Apple iPhone 6S Plus 16GB",5596942.00,4365602.00,"Mobiles & Tablets"
P277478,"cr_PUMPKIN SEEDS LARGE",12760.00,9280.00,Soghaat
P277486,"samsung_K6000 49  ",5150922.00,3760140.00,Entertainment
P277750,"dawlance_Toscana15 INVERTER 1.0 Ton AC",3625000.00,2900000.00,Appliances
P278158,PlanetX_PX-9020,36250.00,26100.00,"Kids & Baby"
P278178,Xenium_PWZ-20166,110200.00,79344.00,Others
P278234,"Baklawa_Baklava Mix-1Kg",69600.00,51504.00,Soghaat
P278903,liberty_9780241957110,57710.00,49590.00,Books
P279055,emart_0-37,74240.00,45240.00,Others
P279098,B-power_8286332-44,231942.00,187862.00,"Men Fashion"
P279242,"Audionic Vision 9",284200.00,187572.00,Computing
P279357,GA_PM-173-136208,464000.00,283040.00,"Women Fashion"
P279529,"GFC_Ceiling V.I.P",208800.00,156600.00,Appliances
P279731,AYS_Split-Haier-12LNA,2088000.00,1816560.00,Appliances
P279742,"SUPER ASIA_SA WCS 65-ELECTRIC WATER COOLER STEEL BODY (65 GALLON",1894686.00,1269388.00,Appliances
P279933,BP_PS03940-Pink,20242.00,15370.00,"School & Education"
P280100,CA_shirt-Small,5742.00,4118.00,"Men Fashion"
P280656,L&S_meh023,72500.00,57246.00,"Home & Living"
P280671,sanasafinaz_SS_6B,403100.00,314418.00,"Women Fashion"
P280917,AYS_PEL-PRGD-130-Glass-Door-250,2300860.00,1679622.00,Appliances
P281278,"plk_FWI/ 987 594_50",3714900.00,2377536.00,"School & Education"
P282256,BBS_M007,290000.00,211700.00,"Kids & Baby"
P282392,"Ref_Top man 1114-black-43",231710.00,203870.00,"Men Fashion"
P282451,Xenium_PFF-2016140,57942.00,38222.00,"Beauty & Grooming"
P282765,s_tv_KDL-43W800C,5530880.00,3926890.00,Entertainment
P282908,"Accu-Chek Active System ",195750.00,152656.00,"Health & Sports"
P283167,HP_Scanner-M225dw,2233000.00,1496110.00,Computing
P283439,AKL_A131128828_SS-102_Brown,189950.00,148132.00,"Women Fashion"
P283634,BP_PS03940-Green,20242.00,14558.00,"School & Education"
P284073,Trendz-TR-0385,87000.00,56550.00,"Kids & Baby"
P284283,Electrolux_SEA2499,3578716.00,2827152.00,Appliances
P284951,"sanasafinaz_march16_13A-Nationwide Delivery",312446.00,199926.00,"Women Fashion"
P285257,"GA_REGAL EMPEROR T-300 - 106010",130500.00,112230.00,"Home & Living"
P285305,Z&A_ZEES-0045,43500.00,27840.00,"Beauty & Grooming"
P285635,PucaM_COOPER-BLACK-42,185600.00,144768.00,"Men Fashion"
P285804,GA_PM-201-137348,635100.00,400084.00,"Women Fashion"
P285854,GBHII_GM191-Brown-Brown-8,133400.00,85376.00,"Men Fashion"
P285945,Telemall_MM-PC-0003,192850.00,169708.00,"Health & Sports"
P285962,"GMZV_Xbox 360 Ultra Slim - 4GB -Unmodified - Black",968542.00,610160.00,Entertainment
P286058,"aw_CN-1029-Heather Grey, Royal Blue, Red-M",63742.00,57362.00,"Men Fashion"
P286419,Casio_EFR-549SG-1AVUDF,974400.00,633360.00,"Men Fashion"
P286681,liberty_9780143417361,31900.00,24882.00,Books
P286786,"GMZV_Sony GTA V - PS4",224170.00,152424.00,Entertainment
P287016,"itter_AB 1122",46400.00,31088.00,"Beauty & Grooming"
P287260,timex_T2P232,596240.00,512720.00,"Women Fashion"
P288016,sanasafinaz_SS-9B,379900.00,254504.00,"Women Fashion"
P288030,vitamin_265,57420.00,49938.00,Others
P289041,"Audionic_Mehfil MH-150",1218000.00,864780.00,Entertainment
P289415,Tmall_ASA327,1971942.00,1498662.00,"Health & Sports"
P289460,MEGUIAR_G17748,88508.00,77836.00,Others
P289599,GA_AS-03-136185,319000.00,213730.00,"Women Fashion"
P289866,"phub_L eau D issey  by Issey Miyake 100ml EDT",374100.00,284316.00,"Beauty & Grooming"
P290209,GMZV_Switch-Console-with-2-Games,4487402.00,3904038.00,Entertainment
P290807,"TLC_TAC-18CHS/KEI 1.5 ton",3848300.00,2809230.00,Appliances
P291020,Relaxsit_RS-53,139200.00,98832.00,"Home & Living"
P291178,BBS_M002,304500.00,182700.00,"Kids & Baby"
P291272,"Baklawa_Baklava Cashew-1Kg",69600.00,46632.00,Soghaat
P291571,Audionic_6-954217-510248,61480.00,54694.00,Others
P291889,iPhone7-Red-128GB,5142280.00,4216658.00,"Mobiles & Tablets"
P292265,"MORG_GCS 25",841000.00,630750.00,"Health & Sports"
P292328,bata_bags_9056403-Black,197142.00,130094.00,"Women Fashion"
P293009,AYS_A-C-KDC-1804S2,3647562.00,2918038.00,Appliances
P293298,Paramount_9781107673397,161298.00,127368.00,"School & Education"
P293705,SIR_WR450,26042.00,18734.00,Superstore
P293781,Rubian_20-S,60900.00,52954.00,"Men Fashion"
P293860,"Life source_LS-5001",120640.00,100108.00,"Health & Sports"
P293870,"phub_Chance Eau Tendre  by Chanel 150mlml EDT",1102348.00,925970.00,"Beauty & Grooming"
P294896,babyw_toy$9,21750.00,17574.00,"Kids & Baby"
P294920,test-product-01,348.00,290.00,Others
P295127,GA_CL-230-B-136065,203000.00,178640.00,"Women Fashion"
P295167,"aw_Custom Shield Clear-14oz./413.7",124120.00,93090.00,Others
P296243,oppo_f3-plus-Gold,2894142.00,1910114.00,"Mobiles & Tablets"
P297170,"Relaxer_HND 01-Yellow",179800.00,149234.00,"Home & Living"
P297640,sony_SLT-A58Y,4408000.00,3306000.00,Entertainment
P297754,audionic6-954217-566450,548100.00,361746.00,Entertainment
P298075,"ajwa_Ajwa Seeds Powder",52200.00,35496.00,"Health & Sports"
P298116,dany_6954217098630,118900.00,103414.00,Computing
P298297,"Baklawa_Asawar Almond-1Kg",69600.00,43848.00,Soghaat
P298557,"kcc_glamour deal",18560.00,11658.00,"Beauty & Grooming"
P298754,Zia_EN11,84100.00,59682.00,Books
P298813,Haier_HRF-342,2784348.00,2143912.00,Appliances
P298843,sukoonbundle-sukoon10-cj_CJPOISL,4065220.00,2642364.00,Others
P298920,liberty_9780349000152,46110.00,35032.00,Books
P299124,Samsung_32J4003,1657060.00,994236.00,Entertainment
P299813,AYS_Gree-12cith2,3109322.00,1927746.00,Appliances
P300808,"sanasafinaz_march16_6B-Nationwide Delivery",271614.00,211816.00,"Women Fashion"
P300869,"GA_Charcoal T-150 - 133584",149292.00,91060.00,"Home & Living"
P301156,progressive_9780857809940,23200.00,13920.00,Books
P301191,HP_Monitor-V193,633360.00,481342.00,Computing
P301216,interwood_HA-R-AGRA-39999,2403520.00,1922816.00,"Home & Living"
P301313,Dany51234689524515284934,9860.00,6380.00,Computing
P301836,"Fmate_Chicken Biryani (Boneless)",14442.00,8932.00,Superstore
P302016,"HP_Officejet 7612 A3 (4-in-1) Wieless",1387940.00,985420.00,Computing
P302251,Nova_NLJ-1001,507500.00,456750.00,"Men Fashion"
P302311,ihijab_CN017,46342.00,41702.00,"Women Fashion"
